,feature,weight,std
71,x846,0.0020123693572360545,0.0016032574327525533
72,x546,0.001998161379017982,0.00171558730728718
73,x4336,0.0019859483143001453,0.001969152389088616
74,x1485,0.0018804499568312537,0.0018906347283600554
75,x984,0.0018668376260978948,0.001304972412277009
76,x125,0.001816208545068565,0.0018883809219638601
77,x1507,0.0017540388747832258,0.0011780717177841244
78,x5590,0.0017401599197984785,0.0003832271379044696
79,x3992,0.0017274116671456285,0.0010107572022974149
80,x4568,0.001705139343462414,0.0016411754369905817
81,x159,0.0016977804014434161,0.00041990447363462324
82,x403,0.0016963572473245093,0.0017170890837770855
83,x5538,0.0016862852272057527,0.0004862660385481657
84,x1559,0.001672305958220499,0.0011842334730146355
85,x4532,0.0016486857337440152,0.0011033118840734191
86,x4324,0.001645407649105124,0.0011075125468811779
87,x213,0.001634435756731123,0.0017580724250936045
88,x5694,0.0016246616616806043,0.00012640634903349877
89,x4329,0.0016064666844619602,0.00027693440472574446
90,x889,0.001600614336665651,0.0005323228180629999
91,x317,0.0015922373948937586,0.0013276839984924366
92,x727,0.0015719940393187804,0.000850586317487503
93,x222,0.0015694174231806856,0.0013478334023591303
94,x4024,0.0015552356837076787,0.0010729615351744665
95,x4284,0.001550798438616896,0.0013778084660930076
96,x34,0.0015316782911587224,0.0006228758047661771
97,x109,0.0015050952665524476,0.0010860481007348081
98,x4193,0.001485563086695052,0.0007860356819209424
99,x4250,0.0014555663725897895,0.0013960343121055703
100,x200,0.0014496981948063591,0.0006597789064161949
101,x1589,0.0013837722712467526,0.0011274736813966463
102,x4856,0.0013796076883263674,0.0017568136882528394
103,x1586,0.0013621800394130411,0.0010791047239087556
104,x1268,0.0013499853644078686,0.0015755138451194889
105,x4966,0.0013055423253974352,0.000448779146329403
106,x757,0.0012666430773176974,0.0021235212464848037
107,x4134,0.0012591536442496665,0.0009190259077619268
108,x280,0.001250948194100965,0.0004354296178617227
109,x4737,0.0012259692899367013,0.0008190038599675967
110,x598,0.001222465226577918,0.002750773125589858
111,x1106,0.0012080283858601827,0.0007695751030405374
112,x148,0.001195326238651462,0.0008742137705121685
113,x4914,0.0011936074598397407,0.0006266513472915566
114,x5850,0.0011865796683148578,0.0009535888506091411
115,x1225,0.001183078968646667,0.0004129392087516749
116,x1262,0.0011413073588246504,0.000582941174770104
117,x4841,0.0011197379979944078,0.0003111140875641291
118,x4724,0.0011003278377819336,0.0004905234202583853
119,x1403,0.001083966031318484,0.0008456752733489849
120,x454,0.0010591331737229038,0.001206328449931508
121,x1351,0.0010431449107619838,0.0006440487358427494
122,x4839,0.0010352726649415223,0.00044596793968438095
123,x883,0.000994139162274288,0.0005413989944817505
124,x4783,0.0009816075925071833,0.00035787444573668676
125,x935,0.0009593221413697339,0.0004617969614302719
126,x632,0.0009566841506797541,0.0009005353892811705
127,x246,0.0009528297131882191,0.0008477650440641149
128,x1663,0.000935775209228673,0.0008547884062981149
129,x4168,0.0009317303343127081,0.0020764552621623067
130,x338,0.0009167853783259572,0.00044223625357205174
131,x33,0.0009044660059817078,0.00029906613574546685
132,x5954,0.000904339947497701,0.00030029085316774277
133,x4212,0.0008905122330788329,0.000426488110730605
134,x1149,0.0008902321177578276,0.001254276257363296
135,x4596,0.0008883770508154587,0.000727434260304958
136,x456,0.0008875061536011807,0.00026755329970777495
137,x4201,0.0008632695462059692,0.0003114401477062011
138,x421,0.0008544674172799693,0.0001591301689212446
139,x1693,0.0008507485370931267,0.002207787951635388
140,x4197,0.0008407296420180676,0.00034759875179498126
141,x473,0.0008373524870056937,0.0009415527255278682
142,x1715,0.0008248180915106706,0.0006469403131866195
143,x658,0.0008167569061173108,0.0009335416536045181
144,x4887,0.0008107090661178873,0.001457339226001173
145,x702,0.0008046583222301562,0.00021011278124953822
146,x5902,0.0008013544819251761,0.0001259651823871922
147,x525,0.0007965385035112682,0.0009332167449560762
148,x612,0.0007858874912481939,0.000351149131925505
149,x4679,0.0007797995063957064,0.0010659548741993594
150,x4263,0.0007723773021806046,0.00027303476108839247
151,x390,0.0007599144437802074,0.0003700607825289491
152,x4425,0.0007484132947033429,0.0006116274264094264
153,x993,0.0007382501894018345,0.0007121325598484587
154,x1118,0.0007330602019202992,0.0006338998775787313
155,x1002,0.0007308204481113245,0.0004997554900291558
156,x356,0.0007213881278288259,0.0003842284508260143
157,x5064,0.0007100613449263938,6.435262426528558e-05
158,x1066,0.0007067513114327184,0.0008770398261459225
159,x162,0.0007028572113094266,0.0009254969610910773
160,x4752,0.0006933192666391808,0.0007739807179325157
161,x4004,0.0006890493825461918,0.0016866778076025614
162,x4474,0.0006819125842874474,0.00021881427285976138
163,x48,0.0006694179869553007,0.00045502097750995725
164,x4505,0.0006549300904229671,0.0009246750135951832
165,x809,0.0006401438593349074,0.00036805978478114443
166,x715,0.0006394955394973811,0.0007405159933866869
167,x644,0.000638867553587219,0.0013016653132018113
168,x1143,0.0006379208367666145,0.0002842279289150099
169,x5875,0.0006324598107693147,0.0003844314581660875
170,x5746,0.0006305723815918541,0.00044724544509135145
171,x1299,0.0006270057678861906,0.0004959580221294102
172,x4948,0.0006184014698875417,5.1997024000674444e-05
173,x663,0.0006176344156192393,0.00040102742062360483
174,x72,0.0006153035997074063,0.0003478145139901283
175,x124,0.0005594702728826562,0.001105334109249304
176,x5272,0.0005560444188048797,0.00014067945802916426
177,x408,0.0005397932032596975,0.00018195016397536508
178,x1641,0.0005300790484064289,0.001021852343505066
179,x103,0.000508959485389604,0.0008747037550631653
180,x559,0.0004977322025356168,0.0011861822530908378
181,x1287,0.0004872515111521869,0.00033910434572684457
182,x4636,0.0004675074803938806,0.0003361894569426187
183,x4044,0.0004671216253196553,0.0004244593161346858
184,x4668,0.00045996449073897326,0.0004407824840182403
185,x326,0.00045039487238269783,0.0010603463601448775
186,x38,0.00044906085961360365,0.00032869421752040206
187,x4772,0.0004477217835081149,0.0010078175759897486
188,x1326,0.00044123424959590095,0.000679389228281473
189,x4409,0.00043614355535233075,0.000517337857886121
190,x5486,0.000433839032610206,0.00033317682218406695
191,x4550,0.00043127383419439,0.0005760946457401921
192,x623,0.0004140150003569598,0.0007299229877801352
193,x196,0.0004099689193219014,0.0005557381078303769
194,x5563,0.0004087695855425455,0.0007766009076768577
195,x1534,0.0004041929146564316,0.0005330720254753925
196,x4493,0.0004033833314819546,0.00010021943102561679
197,x1433,0.00039571884830975624,0.0013417291446375526
198,x265,0.00039410330077391806,0.0008864185032115046
199,x256,0.00039089075426470556,0.00041214777676445345
200,x1097,0.000382501639640509,0.0007026789482813679
201,x351,0.0003787244670638623,0.00039194988511592727
